transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,sale_hour,gains
1906,01-10-2022,20:10:00,58,Female,20,Clothing,1,50,26.5,50,2022,10,20,Profit
560,23-10-2023,22:51:00,7,Female,25,Electronics,1,50,19,50,2023,10,22,Profit
944,23-08-2022,20:22:00,136,Male,44,Clothing,2,25,12,50,2022,8,20,Profit
1560,13-11-2022,17:16:00,91,Female,25,Electronics,1,50,18.5,50,2022,11,17,Profit
1944,18-07-2023,21:08:00,63,Male,44,Clothing,2,25,6.5,50,2023,7,21,Profit
481,13-07-2023,17:12:00,48,Female,43,Electronics,4,300,114,1200,2023,7,17,Profit
867,24-07-2022,22:40:00,152,Male,21,Electronics,1,500,185,500,2022,7,22,Profit
882,22-10-2023,21:41:00,144,Female,64,Electronics,2,25,13.25,50,2023,10,21,Profit
961,22-03-2023,22:36:00,86,Male,53,Beauty,4,50,23,200,2023,3,22,Profit
1481,09-11-2023,17:22:00,20,Female,43,Electronics,4,300,114,1200,2023,11,17,Profit
1867,16-05-2023,19:55:00,144,Male,21,Electronics,1,500,190,500,2023,5,19,Profit
1882,21-06-2023,20:56:00,15,Female,64,Electronics,2,25,9,50,2023,6,20,Profit
1961,15-05-2022,21:17:00,95,Male,53,Beauty,4,50,20.5,200,2022,5,21,Profit
187,20-02-2022,20:19:00,88,Female,64,Clothing,2,50,21,100,2022,2,20,Profit
446,02-11-2022,19:57:00,104,Male,21,Electronics,1,50,13,50,2022,11,19,Profit
1187,07-07-2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100,2023,7,17,Profit
1446,23-01-2022,18:55:00,155,Male,21,Electronics,1,50,23.5,50,2022,1,18,Profit
539,30-11-2023,18:13:00,135,Male,25,Beauty,1,500,205,500,2023,11,18,Profit
587,04-09-2023,19:00:00,91,Female,40,Beauty,4,300,99,1200,2023,9,19,Profit
1539,06-12-2022,21:52:00,96,Male,25,Beauty,1,500,170,500,2022,12,21,Profit
1587,05-11-2022,20:06:00,140,Female,40,Beauty,4,300,105,1200,2022,11,20,Profit
212,12-10-2023,18:13:00,105,Male,21,Clothing,3,500,215,1500,2023,10,18,Profit
765,16-10-2022,19:03:00,77,Male,43,Clothing,4,50,12.5,200,2022,10,19,Profit
769,09-09-2022,18:57:00,18,Female,31,Electronics,4,30,10.2,120,2022,9,18,Profit
1212,16-03-2022,18:05:00,142,Male,21,Clothing,3,500,265,1500,2022,3,18,Profit
1765,18-10-2022,22:49:00,13,Male,43,Clothing,4,50,16,200,2022,10,22,Profit
1769,08-10-2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120,2023,10,22,Profit
321,24-09-2023,19:53:00,30,Female,26,Electronics,2,25,9.5,50,2023,9,19,Profit
356,27-08-2023,18:35:00,71,Male,50,Electronics,3,500,255,1500,2023,8,18,Profit
510,29-05-2023,17:04:00,14,Female,39,Beauty,4,50,13,200,2023,5,17,Profit
534,27-04-2023,22:30:00,112,Male,45,Clothing,2,500,140,1000,2023,4,22,Profit
1321,23-04-2023,22:54:00,155,Female,26,Electronics,2,25,10.5,50,2023,4,22,Profit
1356,18-12-2023,21:31:00,11,Male,50,Electronics,3,500,245,1500,2023,12,21,Profit
1510,20-11-2022,18:21:00,124,Female,39,Beauty,4,50,19,200,2022,11,18,Profit
1534,13-06-2022,19:44:00,72,Male,45,Clothing,2,500,270,1000,2022,6,19,Profit
104,09-06-2022,22:58:00,129,Female,34,Beauty,2,500,190,1000,2022,6,22,Profit
110,18-11-2022,17:28:00,149,Male,27,Clothing,3,300,99,900,2022,11,17,Profit
352,28-07-2023,17:55:00,54,Male,57,Electronics,2,500,175,1000,2023,7,17,Profit
365,23-02-2023,22:12:00,151,Male,31,Clothing,1,300,93,300,2023,2,22,Profit
887,24-02-2022,19:20:00,44,Male,59,Clothing,4,25,10,100,2022,2,19,Profit
1104,11-07-2022,20:13:00,70,Female,34,Beauty,2,500,150,1000,2022,7,20,Profit
1110,26-10-2022,19:14:00,62,Male,27,Clothing,3,300,114,900,2022,10,19,Profit
1352,19-10-2023,17:40:00,14,Male,57,Electronics,2,500,260,1000,2023,10,17,Profit
1365,08-11-2023,20:22:00,18,Male,31,Clothing,1,300,156,300,2023,11,20,Profit
1887,11-12-2023,19:34:00,113,Male,59,Clothing,4,25,10,100,2023,12,19,Profit
629,05-01-2023,19:55:00,39,Male,62,Electronics,2,25,8,50,2023,1,19,Profit
1629,17-02-2022,20:18:00,144,Male,62,Electronics,2,25,10.75,50,2022,2,20,Profit
655,31-10-2022,18:43:00,19,Female,55,Clothing,1,500,210,500,2022,10,18,Profit
1655,28-05-2023,17:57:00,8,Female,55,Clothing,1,500,125,500,2023,5,17,Profit
567,08-05-2023,19:53:00,5,Female,25,Clothing,3,300,144,900,2023,5,19,Profit
1567,07-04-2023,17:10:00,76,Female,25,Clothing,3,300,162,900,2023,4,17,Profit
182,21-06-2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120,2023,6,19,Profit
819,15-08-2023,21:59:00,111,Female,35,Beauty,2,50,26,100,2023,8,21,Profit
1182,03-01-2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120,2023,1,21,Profit
1819,05-11-2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100,2022,11,20,Profit
100,08-02-2022,19:34:00,21,Male,41,Electronics,1,30,9.3,30,2022,2,19,Profit
833,09-05-2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200,2023,5,18,Profit
1100,20-01-2023,18:15:00,136,Male,41,Electronics,1,30,13.2,30,2023,1,18,Profit
1833,30-01-2022,17:20:00,56,Male,42,Beauty,4,50,18,200,2022,1,17,Profit
542,01-06-2023,18:41:00,50,Female,20,Beauty,1,50,24,50,2023,6,18,Profit
723,14-07-2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200,2022,7,21,Profit
726,05-06-2022,19:37:00,72,Male,47,Clothing,4,300,126,1200,2022,6,19,Profit
1542,17-05-2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50,2023,5,20,Profit
1723,10-02-2022,17:43:00,40,Female,54,Beauty,4,50,18,200,2022,2,17,Profit
1726,26-06-2023,18:12:00,13,Male,47,Clothing,4,300,93,1200,2023,6,18,Profit
488,05-07-2022,17:28:00,26,Female,51,Electronics,3,300,123,900,2022,7,17,Profit
1488,12-11-2022,19:24:00,9,Female,51,Electronics,3,300,126,900,2022,11,19,Profit
239,19-09-2022,19:34:00,1,Male,38,Electronics,3,500,165,1500,2022,9,19,Profit
498,22-03-2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100,2022,3,22,Profit
532,15-08-2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120,2022,8,18,Profit
669,23-01-2022,20:24:00,110,Male,24,Beauty,4,300,87,1200,2022,1,20,Profit
877,01-10-2022,19:52:00,134,Female,58,Clothing,1,25,6.75,25,2022,10,19,Profit
1239,08-07-2022,20:42:00,134,Male,38,Electronics,3,500,255,1500,2022,7,20,Profit
1498,29-08-2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100,2022,8,17,Profit
1532,23-03-2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120,2022,3,22,Profit
1669,04-08-2022,22:28:00,83,Male,24,Beauty,4,300,123,1200,2022,8,22,Profit
1877,25-01-2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25,2023,1,20,Profit
422,21-08-2022,22:34:00,67,Female,28,Clothing,3,30,13.2,90,2022,8,22,Profit
466,11-01-2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100,2023,1,21,Profit
1422,07-05-2022,20:41:00,35,Female,28,Clothing,3,30,13.5,90,2022,5,20,Profit
1466,16-01-2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100,2023,1,22,Profit
583,28-01-2022,19:44:00,131,Female,24,Electronics,4,25,7.75,100,2022,1,19,Profit
654,14-08-2023,17:40:00,92,Male,42,Clothing,3,25,9.25,75,2023,8,17,Profit
1583,12-11-2023,22:54:00,102,Female,24,Electronics,4,25,13,100,2023,11,22,Profit
1654,13-10-2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75,2023,10,20,Profit
40,07-06-2022,21:33:00,78,Male,45,Beauty,1,50,24.5,50,2022,6,21,Profit
699,21-11-2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120,2022,11,22,Profit
727,15-11-2023,18:37:00,32,Male,55,Beauty,3,300,105,900,2023,11,18,Profit
830,29-09-2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150,2022,9,20,Profit
1040,12-12-2023,21:24:00,112,Male,45,Beauty,1,50,21,50,2023,12,21,Profit
1699,29-07-2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120,2023,7,21,Profit
1727,08-08-2023,21:06:00,72,Male,55,Beauty,3,300,75,900,2023,8,21,Profit
1830,04-03-2023,18:04:00,87,Female,64,Clothing,3,50,21,150,2023,3,18,Profit
224,11-11-2022,21:32:00,99,Female,25,Clothing,1,50,24,50,2022,11,21,Profit
271,12-09-2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120,2023,9,18,Profit
1224,20-01-2022,17:10:00,103,Female,25,Clothing,1,50,20,50,2022,1,17,Profit
1271,19-01-2022,19:31:00,27,Female,62,Beauty,4,30,9,120,2022,1,19,Profit
36,22-02-2023,22:06:00,40,Male,52,Beauty,3,300,144,900,2023,2,22,Profit
157,15-05-2022,21:59:00,98,Male,62,Electronics,4,500,170,2000,2022,5,21,Profit
796,01-10-2022,19:50:00,38,Male,43,Beauty,4,30,7.8,120,2022,10,19,Profit
839,11-11-2023,21:02:00,130,Female,20,Electronics,4,300,96,1200,2023,11,21,Profit
927,21-02-2022,17:13:00,83,Male,43,Electronics,4,500,250,2000,2022,2,17,Profit
1036,17-08-2022,18:03:00,121,Male,52,Beauty,3,300,117,900,2022,8,18,Profit
1157,23-12-2022,21:24:00,81,Male,62,Electronics,4,500,270,2000,2022,12,21,Profit
1796,12-11-2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120,2023,11,18,Profit
1839,28-08-2022,21:57:00,92,Female,20,Electronics,4,300,156,1200,2022,8,21,Profit
1927,06-09-2023,19:44:00,46,Male,43,Electronics,4,500,180,2000,2023,9,19,Profit
407,16-07-2022,22:17:00,117,Female,46,Electronics,3,300,138,900,2022,7,22,Profit
1407,10-04-2022,19:41:00,54,Female,46,Electronics,3,300,120,900,2022,4,19,Profit
46,08-11-2022,17:50:00,54,Female,20,Electronics,4,300,84,1200,2022,11,17,Profit
509,10-07-2023,19:35:00,70,Female,37,Electronics,3,300,141,900,2023,7,19,Profit
874,17-01-2022,18:14:00,90,Male,60,Beauty,1,30,12.6,30,2022,1,18,Profit
1046,21-07-2023,21:47:00,5,Female,20,Electronics,4,300,156,1200,2023,7,21,Profit
1509,25-11-2022,20:40:00,67,Female,37,Electronics,3,300,129,900,2022,11,20,Profit
1874,14-05-2022,20:58:00,126,Male,60,Beauty,1,30,12.6,30,2022,5,20,Profit
788,20-06-2022,18:54:00,90,Female,52,Beauty,3,300,105,900,2022,6,18,Profit
1788,03-05-2022,20:35:00,98,Female,52,Beauty,3,300,150,900,2022,5,20,Profit
378,03-11-2022,18:16:00,81,Male,50,Beauty,1,300,165,300,2022,11,18,Profit
1378,28-04-2022,21:56:00,27,Male,50,Beauty,1,300,132,300,2022,4,21,Profit
480,22-12-2022,22:12:00,126,Female,42,Beauty,4,500,225,2000,2022,12,22,Profit
492,16-12-2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100,2023,12,17,Profit
737,23-03-2023,21:11:00,26,Female,33,Clothing,1,50,14,50,2023,3,21,Profit
1480,26-11-2023,18:05:00,3,Female,42,Beauty,4,500,165,2000,2023,11,18,Profit
1492,26-08-2023,22:09:00,146,Male,61,Beauty,4,25,10,100,2023,8,22,Profit
1737,14-11-2022,22:32:00,40,Female,33,Clothing,1,50,14,50,2022,11,22,Profit
684,20-06-2023,18:02:00,54,Female,28,Clothing,2,500,225,1000,2023,6,18,Profit
878,26-10-2023,18:53:00,31,Female,20,Clothing,1,30,11.7,30,2023,10,18,Profit
1684,23-01-2023,21:40:00,43,Female,28,Clothing,2,500,200,1000,2023,1,21,Profit
1878,24-01-2023,22:56:00,97,Female,20,Clothing,1,30,7.5,30,2023,1,22,Profit
78,17-02-2023,21:08:00,68,Female,47,Clothing,3,500,265,1500,2023,2,21,Profit
260,19-01-2023,21:09:00,107,Male,28,Beauty,2,30,10.5,60,2023,1,21,Profit
455,21-11-2023,19:15:00,134,Male,31,Electronics,4,25,13.25,100,2023,11,19,Profit
837,15-01-2023,20:35:00,53,Male,18,Beauty,3,30,7.5,90,2023,1,20,Profit
1078,04-05-2023,22:20:00,16,Female,47,Clothing,3,500,125,1500,2023,5,22,Profit
1260,19-07-2023,17:26:00,117,Male,28,Beauty,2,30,13.5,60,2023,7,17,Profit
1455,27-08-2022,21:35:00,32,Male,31,Electronics,4,25,13.75,100,2022,8,21,Profit
1837,29-03-2023,20:45:00,32,Male,18,Beauty,3,30,8.1,90,2023,3,20,Profit
45,20-03-2022,18:27:00,121,Female,55,Electronics,1,30,10.5,30,2022,3,18,Profit
449,03-01-2022,18:28:00,58,Male,25,Electronics,4,50,26.5,200,2022,1,18,Profit
1045,26-02-2022,17:28:00,110,Female,55,Electronics,1,30,9.9,30,2022,2,17,Profit
1449,26-04-2022,18:42:00,12,Male,25,Electronics,4,50,23.5,200,2022,4,18,Profit
904,01-04-2022,20:26:00,43,Male,28,Clothing,1,500,160,500,2022,4,20,Profit
1904,25-11-2022,19:41:00,117,Male,28,Clothing,1,500,220,500,2022,11,19,Profit
59,14-11-2022,18:28:00,61,Male,62,Clothing,1,50,27,50,2022,11,18,Profit
128,21-12-2022,22:22:00,77,Male,25,Beauty,1,500,180,500,2022,12,22,Profit
186,31-03-2022,18:15:00,92,Male,20,Clothing,4,50,23.5,200,2022,3,18,Profit
802,22-09-2023,18:00:00,57,Female,46,Beauty,1,30,9.9,30,2023,9,18,Profit
1059,12-07-2022,22:05:00,89,Male,62,Clothing,1,50,12.5,50,2022,7,22,Profit
1128,04-01-2022,17:35:00,60,Male,25,Beauty,1,500,135,500,2022,1,17,Profit
1186,10-09-2023,18:24:00,5,Male,20,Clothing,4,50,18.5,200,2023,9,18,Profit
1802,13-07-2022,22:17:00,33,Female,46,Beauty,1,30,9.6,30,2022,7,22,Profit
75,15-05-2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200,2023,5,20,Profit
447,18-04-2023,17:57:00,37,Male,22,Beauty,4,500,245,2000,2023,4,17,Profit
528,11-12-2023,21:51:00,102,Female,36,Clothing,2,30,9.6,60,2023,12,21,Profit
1075,14-09-2022,19:17:00,92,Male,61,Beauty,4,50,21.5,200,2022,9,19,Profit
1447,30-05-2022,22:21:00,137,Male,22,Beauty,4,500,155,2000,2022,5,22,Profit
1528,06-07-2023,19:44:00,126,Female,36,Clothing,2,30,12.3,60,2023,7,19,Profit
759,23-05-2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100,2023,5,21,Profit
870,11-04-2022,19:41:00,16,Female,46,Electronics,4,30,11.1,120,2022,4,19,Profit
1759,03-11-2022,17:27:00,102,Male,49,Electronics,2,50,23,100,2022,11,17,Profit
1870,09-11-2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120,2023,11,20,Profit
77,07-04-2022,20:45:00,44,Female,47,Clothing,2,50,24,100,2022,4,20,Profit
381,30-01-2022,19:05:00,63,Female,44,Clothing,4,25,12.25,100,2022,1,19,Profit
439,06-05-2022,21:46:00,42,Male,50,Clothing,3,25,11.75,75,2022,5,21,Profit
792,04-01-2023,22:50:00,4,Female,20,Beauty,1,50,26.5,50,2023,1,22,Profit
1077,16-12-2022,18:45:00,141,Female,47,Clothing,2,50,15,100,2022,12,18,Profit
1381,26-10-2022,17:26:00,48,Female,44,Clothing,4,25,7.75,100,2022,10,17,Profit
1439,18-11-2023,20:53:00,76,Male,50,Clothing,3,25,7.25,75,2023,11,20,Profit
1792,26-08-2023,17:37:00,88,Female,20,Beauty,1,50,26.5,50,2023,8,17,Profit
176,26-05-2023,18:15:00,53,Female,43,Beauty,2,50,25.5,100,2023,5,18,Profit
216,04-11-2022,17:28:00,141,Male,62,Electronics,2,50,26.5,100,2022,11,17,Profit
1176,04-01-2023,20:33:00,34,Female,43,Beauty,2,50,21,100,2023,1,20,Profit
1216,01-03-2023,22:53:00,23,Male,62,Electronics,2,50,13,100,2023,3,22,Profit
772,14-04-2023,21:47:00,25,Male,26,Electronics,1,30,16.2,30,2023,4,21,Profit
1772,03-02-2022,19:06:00,59,Male,26,Electronics,1,30,13.2,30,2022,2,19,Profit
53,06-01-2022,17:57:00,32,Male,34,Electronics,2,50,22,100,2022,1,17,Profit
1053,10-02-2023,21:13:00,40,Male,34,Electronics,2,50,20.5,100,2023,2,21,Profit
43,18-03-2023,21:42:00,118,Female,48,Clothing,1,300,111,300,2023,3,21,Profit
71,16-02-2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100,2023,2,19,Profit
93,25-01-2022,20:52:00,148,Female,35,Beauty,4,500,140,2000,2022,1,20,Profit
302,09-02-2023,17:51:00,26,Male,57,Beauty,2,300,135,600,2023,2,17,Profit
551,21-03-2023,22:45:00,99,Male,45,Electronics,3,300,141,900,2023,3,22,Profit
681,04-08-2023,22:12:00,24,Female,43,Electronics,2,30,8.4,60,2023,8,22,Profit
722,24-02-2023,18:35:00,25,Male,20,Beauty,3,300,162,900,2023,2,18,Profit
728,02-06-2022,19:35:00,78,Male,51,Electronics,3,50,18,150,2022,6,19,Profit
829,24-03-2022,21:31:00,52,Male,61,Beauty,3,30,9.6,90,2022,3,21,Profit
955,16-01-2022,17:57:00,16,Male,58,Clothing,1,25,12.5,25,2022,1,17,Profit
1043,30-11-2023,18:10:00,20,Female,48,Clothing,1,300,87,300,2023,11,18,Profit
1071,21-09-2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100,2023,9,17,Profit
1093,06-11-2023,17:26:00,87,Female,35,Beauty,4,500,270,2000,2023,11,17,Profit
1302,21-12-2022,17:55:00,20,Male,57,Beauty,2,300,102,600,2022,12,17,Profit
1551,12-11-2023,22:36:00,84,Male,45,Electronics,3,300,81,900,2023,11,22,Profit
1681,09-11-2022,19:32:00,53,Female,43,Electronics,2,30,11.1,60,2022,11,19,Profit
1722,30-01-2022,20:38:00,22,Male,20,Beauty,3,300,159,900,2022,1,20,Profit
1728,23-05-2023,22:30:00,77,Male,51,Electronics,3,50,25,150,2023,5,22,Profit
1829,30-05-2022,22:37:00,58,Male,61,Beauty,3,30,12,90,2022,5,22,Profit
1955,15-09-2022,21:11:00,134,Male,58,Clothing,1,25,6.5,25,2022,9,21,Profit
144,26-03-2022,22:18:00,119,Female,59,Beauty,3,500,255,1500,2022,3,22,Profit
474,08-05-2022,17:57:00,145,Female,26,Clothing,3,500,210,1500,2022,5,17,Profit
1144,30-12-2022,21:27:00,148,Female,59,Beauty,3,500,125,1500,2022,12,21,Profit
1474,15-05-2022,20:49:00,84,Female,26,Clothing,3,500,255,1500,2022,5,20,Profit
603,18-04-2022,20:17:00,95,Female,40,Clothing,3,30,14.1,90,2022,4,20,Profit
661,05-08-2022,22:09:00,10,Female,44,Clothing,4,25,7,100,2022,8,22,Profit
1603,04-12-2023,20:50:00,132,Female,40,Clothing,3,30,13.2,90,2023,12,20,Profit
1661,07-07-2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100,2023,7,19,Profit
143,11-02-2023,22:20:00,118,Female,45,Clothing,1,50,27.5,50,2023,2,22,Profit
515,13-02-2022,20:47:00,71,Female,49,Clothing,3,300,75,900,2022,2,20,Profit
1143,01-05-2023,21:10:00,23,Female,45,Clothing,1,50,15,50,2023,5,21,Profit
1515,04-02-2023,21:49:00,107,Female,49,Clothing,3,300,135,900,2023,2,21,Profit
304,23-03-2023,18:35:00,59,Female,37,Electronics,2,30,15.6,60,2023,3,18,Profit
676,10-07-2023,22:13:00,80,Male,63,Electronics,3,500,205,1500,2023,7,22,Profit
686,06-01-2022,17:14:00,68,Female,28,Electronics,4,50,23.5,200,2022,1,17,Profit
698,17-03-2022,20:56:00,116,Female,64,Electronics,1,300,123,300,2022,3,20,Profit
1304,26-09-2022,22:19:00,4,Female,37,Electronics,2,30,9.3,60,2022,9,22,Profit
1676,21-09-2023,20:22:00,91,Male,63,Electronics,3,500,210,1500,2023,9,20,Profit
1686,10-12-2023,20:41:00,151,Female,28,Electronics,4,50,26,200,2023,12,20,Profit
1698,07-04-2022,21:50:00,146,Female,64,Electronics,1,300,105,300,2022,4,21,Profit
709,22-09-2022,22:32:00,61,Female,19,Electronics,2,500,140,1000,2022,9,22,Profit
1709,13-09-2023,20:22:00,97,Female,19,Electronics,2,500,185,1000,2023,9,20,Profit
114,17-04-2022,20:57:00,92,Female,22,Beauty,4,25,9.25,100,2022,4,20,Profit
359,15-12-2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50,2022,12,21,Profit
1114,18-08-2022,22:19:00,100,Female,22,Beauty,4,25,12,100,2022,8,22,Profit
1359,17-05-2022,22:21:00,55,Male,50,Clothing,1,50,19,50,2022,5,22,Profit
773,14-01-2023,19:10:00,3,Male,25,Electronics,4,500,175,2000,2023,1,19,Profit
1773,12-12-2023,18:50:00,80,Male,25,Electronics,4,500,165,2000,2023,12,18,Profit
127,20-05-2023,19:37:00,40,Female,33,Clothing,2,25,7.5,50,2023,5,19,Profit
213,13-08-2023,20:48:00,113,Male,27,Beauty,3,500,275,1500,2023,8,20,Profit
487,09-04-2023,21:03:00,36,Male,44,Clothing,4,500,235,2000,2023,4,21,Profit
495,24-06-2022,21:06:00,131,Male,24,Beauty,2,30,11.7,60,2022,6,21,Profit
605,19-10-2023,22:24:00,76,Male,37,Electronics,2,500,180,1000,2023,10,22,Profit
1127,15-03-2022,19:26:00,87,Female,33,Clothing,2,25,13,50,2022,3,19,Profit
1213,21-06-2023,17:23:00,41,Male,27,Beauty,3,500,185,1500,2023,6,17,Profit
1487,01-02-2023,19:01:00,131,Male,44,Clothing,4,500,140,2000,2023,2,19,Profit
1495,14-03-2023,22:37:00,113,Male,24,Beauty,2,30,16.2,60,2023,3,22,Profit
1605,24-01-2022,19:39:00,2,Male,37,Electronics,2,500,165,1000,2022,1,19,Profit
105,18-06-2023,18:05:00,82,Female,22,Electronics,1,500,230,500,2023,6,18,Profit
299,25-01-2023,20:03:00,76,Male,61,Electronics,2,500,230,1000,2023,1,20,Profit
934,22-11-2022,18:20:00,111,Male,30,Beauty,1,500,240,500,2022,11,18,Profit
1105,12-11-2022,19:09:00,19,Female,22,Electronics,1,500,270,500,2022,11,19,Profit
1299,08-05-2022,18:58:00,11,Male,61,Electronics,2,500,250,1000,2022,5,18,Profit
1934,08-09-2022,17:06:00,69,Male,30,Beauty,1,500,150,500,2022,9,17,Profit
270,17-12-2022,17:46:00,84,Male,43,Electronics,1,300,117,300,2022,12,17,Profit
338,05-02-2022,21:26:00,44,Male,54,Beauty,2,50,20,100,2022,2,21,Profit
543,16-04-2022,20:30:00,121,Male,49,Beauty,2,300,75,600,2022,4,20,Profit
1270,25-08-2022,22:54:00,84,Male,43,Electronics,1,300,108,300,2022,8,22,Profit
1338,25-01-2022,19:55:00,31,Male,54,Beauty,2,50,19,100,2022,1,19,Profit
1543,03-10-2022,22:40:00,73,Male,49,Beauty,2,300,123,600,2022,10,22,Profit
557,27-09-2023,20:01:00,155,Female,20,Beauty,3,30,12.9,90,2023,9,20,Profit
702,03-03-2023,17:18:00,66,Female,60,Clothing,2,300,78,600,2023,3,17,Profit
864,31-07-2023,22:16:00,139,Female,51,Electronics,1,500,215,500,2023,7,22,Profit
1557,04-08-2022,17:01:00,14,Female,20,Beauty,3,30,10.2,90,2022,8,17,Profit
1702,31-07-2023,21:54:00,102,Female,60,Clothing,2,300,87,600,2023,7,21,Profit
1864,30-04-2023,21:00:00,112,Female,51,Electronics,1,500,190,500,2023,4,21,Profit
254,14-12-2022,22:45:00,104,Male,41,Electronics,1,500,165,500,2022,12,22,Profit
295,01-02-2022,20:23:00,80,Female,27,Beauty,3,300,105,900,2022,2,20,Profit
457,28-11-2022,22:49:00,38,Female,58,Beauty,3,300,147,900,2022,11,22,Profit
668,17-06-2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150,2022,6,20,Profit
850,14-09-2023,19:01:00,58,Female,26,Beauty,2,500,235,1000,2023,9,19,Profit
1254,12-04-2023,18:24:00,86,Male,41,Electronics,1,500,180,500,2023,4,18,Profit
1295,04-11-2023,19:28:00,86,Female,27,Beauty,3,300,81,900,2023,11,19,Profit
1457,25-03-2023,21:31:00,140,Female,58,Beauty,3,300,108,900,2023,3,21,Profit
1668,13-03-2023,21:40:00,132,Female,62,Electronics,3,50,14,150,2023,3,21,Profit
1850,16-02-2022,20:44:00,154,Female,26,Beauty,2,500,240,1000,2022,2,20,Profit
541,25-12-2022,18:37:00,39,Male,56,Beauty,1,500,215,500,2022,12,18,Profit
980,14-10-2022,19:51:00,147,Female,31,Electronics,3,25,12.5,75,2022,10,19,Profit
1541,02-10-2023,22:17:00,57,Male,56,Beauty,1,500,195,500,2023,10,22,Profit
1980,23-08-2023,20:30:00,112,Female,31,Electronics,3,25,6.5,75,2023,8,20,Profit
262,15-09-2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120,2023,9,20,Profit
467,24-01-2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150,2022,1,22,Profit
1262,13-08-2022,20:33:00,127,Female,32,Beauty,4,30,8.4,120,2022,8,20,Profit
1467,13-08-2023,19:31:00,89,Female,53,Electronics,3,50,14,150,2023,8,19,Profit
463,29-01-2023,20:22:00,55,Female,54,Beauty,3,500,175,1500,2023,1,20,Profit
1463,29-07-2022,19:45:00,98,Female,54,Beauty,3,500,170,1500,2022,7,19,Profit
598,23-06-2022,17:02:00,7,Male,37,Beauty,4,30,11.1,120,2022,6,17,Profit
667,01-12-2022,18:46:00,22,Female,29,Electronics,1,500,190,500,2022,12,18,Profit
672,17-02-2022,19:44:00,1,Female,34,Beauty,2,50,27.5,100,2022,2,19,Profit
1598,15-01-2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120,2023,1,19,Profit
1667,04-07-2022,19:09:00,40,Female,29,Electronics,1,500,125,500,2022,7,19,Profit
1672,28-03-2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100,2023,3,22,Profit
949,20-06-2023,20:28:00,21,Female,41,Electronics,2,25,9,50,2023,6,20,Profit
1949,11-11-2022,20:24:00,105,Female,41,Electronics,2,25,12.5,50,2022,11,20,Profit
27,14-12-2023,19:44:00,39,Female,38,Beauty,2,25,8.25,50,2023,12,19,Profit
347,26-03-2022,19:31:00,26,Male,42,Electronics,1,25,7,25,2022,3,19,Profit
687,27-06-2022,17:14:00,86,Female,53,Electronics,1,300,150,300,2022,6,17,Profit
1027,30-04-2022,21:00:00,131,Female,38,Beauty,2,25,7.5,50,2022,4,21,Profit
1347,21-11-2023,21:55:00,7,Male,42,Electronics,1,25,13,25,2023,11,21,Profit
1687,17-02-2023,22:27:00,102,Female,53,Electronics,1,300,81,300,2023,2,22,Profit
549,03-11-2022,19:39:00,114,Female,50,Beauty,2,50,12.5,100,2022,11,19,Profit
675,19-07-2023,18:10:00,26,Female,45,Clothing,2,30,15.9,60,2023,7,18,Profit
730,20-02-2022,19:38:00,131,Female,36,Clothing,2,25,13.25,50,2022,2,19,Profit
798,20-01-2023,21:19:00,73,Male,61,Clothing,1,50,15,50,2023,1,21,Profit
1549,15-11-2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100,2023,11,19,Profit
1675,17-05-2022,19:55:00,152,Female,45,Clothing,2,30,16.2,60,2022,5,19,Profit
